"store","websites","attribute_set","type","sku","category_ids","has_options","name","meta_title","meta_description","url_key","options_container","image_label","small_image_label","thumbnail_label","gift_message_available","bo_author","bo_ISBN","bo_binding","bo_isbn10","bo_language","bo_no_pg","bo_dimension","bo_illustrator","bo_edition","bo_rating","url_path","price","weight","description","short_description","meta_keyword","custom_layout_update","bo_publisher","bo_pu_date","status","tax_class_id","visibility","enable_googlecheckout","bo_int_shipping","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_automatically","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","image","small_image","thumbnail","custom_design","page_layout"
"admin","base","book","simple",141181222,17,0,"One Flew Over the Cuckoo's Nest",,,"one-flew-over-the-cuckoo-s-nest","Block after Info Column",,,,"Use config","Kesey, Ken (Author); Faggen, Robert (Editor/introduction)",141181222,"B-Trade Pbk",141181222,"English",312,,,,,"passing.html",15,0.45,"One Flew Over the Cuckoo's Nest","One Flew Over the Cuckoo's Nest",,,"penguin",31/12/02 00:00,"Enabled","None","Catalog, Search","Yes",1,19,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,"One Flew Over the Cuckoo's Nest",0,"simple",,,"/cover/0141181222.jpg","/cover/0141181222.jpg","/cover/0141181222.jpg",,
"admin","base","book","simple",141181230,17,0,"Siddhartha",,,"siddhartha","Block after Info Column",,,,"Use config","Hesse, Hermann (Author); Neugroschel, Joachim (Translator); Freedman, Ralph (Introduction by)",141181230,"B-Trade Pbk",141181230,"English",176,,,,,"one-flew-over-the-cuckoo-s-nest.html",9,0.31,"Siddhartha","Siddhartha",,,"penguin",01/01/99 00:00,"Enabled","None","Catalog, Search","Yes",1,19,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,"Siddhartha",0,"simple",,,"/cover/0141181230.jpg","/cover/0141181230.jpg","/cover/0141181230.jpg",,
"admin","base","book","simple",141181273,17,0,"Quicksand",,,"quicksand","Block after Info Column",,,,"Use config","Larsen, Nella (Author); Davis, Thadious M. (Editor/introduction); Davis, Thadious M. (Notes by)",141181273,"B-Trade Pbk",141181273,"English",192,,,,,"siddhartha.html",11,0.33,"Quicksand","Quicksand",,,"penguin",29/01/02 00:00,"Enabled","None","Catalog, Search","Yes",1,19,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,"Quicksand",0,"simple",,,"/cover/0141181273.jpg","/cover/0141181273.jpg","/cover/0141181273.jpg",,
"admin","base","book","simple",141181281,17,0,"Kristin Lavransdatter II",,,"kristin-lavransdatter-ii","Block after Info Column",,,,"Use config","Undset, Sigrid (Author); Nunnally, Tiina (Translator); Nunnally, Tiina (Notes by)",141181281,"B-Trade Pbk",141181281,"English",448,,,,,"quicksand.html",15,0.65,"Kristin Lavransdatter II","Kristin Lavransdatter II",,,"penguin",11/01/99 00:00,"Enabled","None","Catalog, Search","Yes",1,19,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,"Kristin Lavransdatter II",0,"simple",,,"/cover/0141181281.jpg","/cover/0141181281.jpg","/cover/0141181281.jpg",,
"admin","base","book","simple",141181737,17,0,"Death in Venice",,,"death-in-venice","Block after Info Column",,,,"Use config","Mann, Thomas (Author); Neugroschel, Joachim (Translator)",141181737,"B-Trade Pbk",141181737,"English",384,,,,,"kristin-lavransdatter-ii.html",12,0.59,"Death in Venice","Death in Venice",,,"penguin",05/01/99 00:00,"Enabled","None","Catalog, Search","Yes",1,18,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,"Death in Venice",0,"simple",,,"/cover/0141181737.jpg","/cover/0141181737.jpg","/cover/0141181737.jpg",,
"admin","base","book","simple",141182350,17,0,"Kristin Lavransdatter III",,,"kristin-lavransdatter-iii","Block after Info Column",,,,"Use config","Undset, Sigrid (Author); Nunnally, Tiina (Translator); Nunnally, Tiina (Notes by)",141182350,"B-Trade Pbk",141182350,"English",464,,,,,"death-in-venice.html",14,0.69,"Kristin Lavransdatter III","Kristin Lavransdatter III",,,"penguin",04/01/00 00:00,"Enabled","None","Catalog, Search","Yes",1,19,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,"Kristin Lavransdatter III",0,"simple",,,"/cover/0141182350.jpg","/cover/0141182350.jpg","/cover/0141182350.jpg",,
"admin","base","book","simple",141183047,17,0,"The Book of Disquiet",,,"the-book-of-disquiet","Block after Info Column",,,,"Use config","Pessoa, Fernando (Author); Zenith, Richard (Editor); Zenith, Richard (Translator)",141183047,"B-Trade Pbk",141183047,"English",544,,,,,"kristin-lavransdatter-iii.html",17,0.76,"The Book of Disquiet","The Book of Disquiet",,,"penguin",31/12/02 00:00,"Enabled","None","Catalog, Search","Yes",1,19,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,"The Book of Disquiet",0,"simple",,,"/cover/0141183047.jpg","/cover/0141183047.jpg","/cover/0141183047.jpg",,
"admin","base","book","simple",141186682,17,0,"The Good Apprentice",,,"the-good-apprentice","Block after Info Column",,,,"Use config","Murdoch, Iris (Author)",141186682,"B-Trade Pbk",141186682,"English",528,,,,,"the-book-of-disquiet.html",18,0.91,"The Good Apprentice","The Good Apprentice",,,"penguin",12/01/01 00:00,"Enabled","None","Catalog, Search","Yes",1,19,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,"The Good Apprentice",0,"simple",,,"/cover/0141186682.jpg","/cover/0141186682.jpg","/cover/0141186682.jpg",,
"admin","base","book","simple",141186690,17,0,"The Bell",,,"the-bell","Block after Info Column",,,,"Use config","Murdoch, Iris (Author); Byatt, A. S. (Introduction by)",141186690,"B-Trade Pbk",141186690,"English",320,,,,,"the-good-apprentice.html",15,0.48,"The Bell","The Bell",,,"penguin",12/01/01 00:00,"Enabled","None","Catalog, Search","Yes",1,19,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,"The Bell",0,"simple",,,"/cover/0141186690.jpg","/cover/0141186690.jpg","/cover/0141186690.jpg",,
"admin","base","book","simple",141186739,17,0,"Studs Lonigan",,,"studs-lonigan","Block after Info Column",,,,"Use config","Farrell, James T. (Author); Douglas, Ann (Editor/introduction)",141186739,"B-Trade Pbk",141186739,"English",896,,,,,"the-bell.html",20,1.54,"Studs Lonigan","Studs Lonigan",,,"penguin",11/01/01 00:00,"Enabled","None","Catalog, Search","Yes",1,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,"Studs Lonigan",0,"simple",,,"/cover/0141186739.jpg","/cover/0141186739.jpg","/cover/0141186739.jpg",,
"admin","base","book","simple",141439335,17,0,"Raffles: The Amateur Cracksman",,,"raffles-the-amateur-cracksman","Block after Info Column",,,,"Use config","Hornung, E. W. (Author); Green, Richard Lancelyn (Editor/introduction); Green, Richard Lancelyn (Notes by)",141439335,"B-Trade Pbk",141439335,"English",240,,,,,"studs-lonigan.html",13,0.4,"Raffles: The Amateur Cracksman","Raffles: The Amateur Cracksman",,,"penguin",26/08/03 00:00,"Enabled","None","Catalog, Search","Yes",1,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,"Raffles: The Amateur Cracksman",0,"simple",,,"/cover/0141439335.jpg","/cover/0141439335.jpg","/cover/0141439335.jpg",,
"admin","base","book","simple",142180009,17,0,"The Confusions of Young Torless",,,"the-confusions-of-young-torless","Block after Info Column",,,,"Use config","Musil, Robert (Author); Whiteside, Shaun (Translator); Coetzee, J. M. (Introduction by)",142180009,"B-Trade Pbk",142180009,"English",176,,,,,"raffles-the-amateur-cracksman.html",13,0.31,"The Confusions of Young Torless","The Confusions of Young Torless",,,"penguin",09/01/01 00:00,"Enabled","None","Catalog, Search","Yes",1,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,"The Confusions of Young Torless",0,"simple",,,"/cover/0142180009.jpg","/cover/0142180009.jpg","/cover/0142180009.jpg",,
"admin","base","book","simple",142180017,17,0,"The Four Feathers",,,"the-four-feathers","Block after Info Column",,,,"Use config","Mason, A. E. W. (Author); Hoppenstand, Gary (Author)",142180017,"B-Trade Pbk",142180017,"English",320,,,,,"the-confusions-of-young-torless.html",13,0.48,"The Four Feathers","The Four Feathers",,,"penguin",10/01/01 00:00,"Enabled","None","Catalog, Search","Yes",1,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,"The Four Feathers",0,"simple",,,"/cover/0142180017.jpg","/cover/0142180017.jpg","/cover/0142180017.jpg",,
"admin","base","book","simple",142180025,17,0,"The Immoralist",,,"the-immoralist","Block after Info Column",,,,"Use config","Gide, Andre (Author); Watson, David (Translator); Sheridan, Alan (Introduction by)",142180025,"B-Trade Pbk",142180025,"English",144,,,,,"the-four-feathers.html",13,0.27,"The Immoralist","The Immoralist",,,"penguin",09/01/01 00:00,"Enabled","None","Catalog, Search","Yes",1,19,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,"The Immoralist",0,"simple",,,"/cover/0142180025.jpg","/cover/0142180025.jpg","/cover/0142180025.jpg",,
"admin","base","book","simple",142180033,17,0,"The Thing on the Doorstep and Other Weird Stories",,,"the-thing-on-the-doorstep-and-other-weird-stories","Block after Info Column",,,,"Use config","Lovecraft, H. P. (Author); Joshi, S. T. (Editor/introduction); Joshi, S. T. (Notes by)",142180033,"B-Trade Pbk",142180033,"English",464,,,,,"the-immoralist.html",15,0.71,"The Thing on the Doorstep and Other Weird Stories","The Thing on the Doorstep and Other Weird Stories",,,"penguin",10/01/01 00:00,"Enabled","None","Catalog, Search","Yes",1,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,"The Thing on the Doorstep and Other Weird Stories",0,"simple",,,"/cover/0142180033.jpg","/cover/0142180033.jpg","/cover/0142180033.jpg",,
"admin","base","book","simple",142180041,17,0,"Zazie in the Metro",,,"zazie-in-the-metro","Block after Info Column",,,,"Use config","Queneau, Raymond (Author); Wright, Barbara (Translator); Adair, Gilbert (Introduction by)",142180041,"B-Trade Pbk",142180041,"English",176,,,,,"the-thing-on-the-doorstep-and-other-weird-stories.html",14,0.34,"Zazie in the Metro","Zazie in the Metro",,,"penguin",11/01/01 00:00,"Enabled","None","Catalog, Search","Yes",1,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,"Zazie in the Metro",0,"simple",,,"/cover/0142180041.jpg","/cover/0142180041.jpg","/cover/0142180041.jpg",,
"admin","base","book","simple",142180092,17,0,"Nuns and Soldiers",,,"nuns-and-soldiers","Block after Info Column",,,,"Use config","Murdoch, Iris (Author); Armstrong, Karen (Introduction by)",142180092,"B-Trade Pbk",142180092,"English",512,,,,,"zazie-in-the-metro.html",20,0.89,"Nuns and Soldiers","Nuns and Soldiers",,,"penguin",30/07/02 00:00,"Enabled","None","Catalog, Search","Yes",1,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,"Nuns and Soldiers",0,"simple",,,"/cover/0142180092.jpg","/cover/0142180092.jpg","/cover/0142180092.jpg",,
"admin","base","book","simple",142180106,17,0,"Captain Blood",,,"Captain-blood","Block after Info Column",,,,"Use config","Sabatini, Rafael (Author); Hoppenstand, Gary (Introduction by)",142180106,"B-Trade Pbk",142180106,"English",368,,,,,"nuns-and-soldiers.html",15,0.58,"Captain Blood","Captain Blood",,,"penguin",31/12/02 00:00,"Enabled","None","Catalog, Search","Yes",1,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,"Captain Blood",0,"simple",,,"/cover/0142180106.jpg","/cover/0142180106.jpg","/cover/0142180106.jpg",,
